Cement,Slag,Ash,Water,Superplasticizer,Coarse_Aggregate,Fine_Aggregate,Age,Strength
0.1917900403768506,0.021310004486316734,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,180,41.836714203999996
0.058290534051526156,0.08743580107728924,0,0.080170362019291,0,0.43717900538644616,0.3369242974654474,28,28.23748958
0.058290534051526156,0.08743580107728924,0,0.080170362019291,0,0.43717900538644616,0.3369242974654474,3,8.06342182
0.058290534051526156,0.08743580107728924,0,0.080170362019291,0,0.43717900538644616,0.3369242974654474,180,44.207822168
0.17194570135746606,0,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,365,52.516697443999995
0.17194570135746606,0,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,270,53.300631656
0.17048003589053387,0.04262000897263347,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,270,41.15137506
0.15475113122171946,0.017194570135746608,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,180,52.1243856
0.1917900403768506,0.021310004486316734,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,28,37.427515183999994
0.21310004486316733,0,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,7,38.60376124
0.13755656108597286,0.034389140271493215,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,365,55.260122448
0.12036199095022625,0.051583710407239816,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,365,52.908319811999995
0.08534960677295973,0.056899737848639824,0,0.08251321500709098,0,0.42047359147363444,0.354763848897675,180,41.719503284
0.21310004486316733,0,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,270,42.131120456
0.08597285067873303,0.08597285067873303,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,365,53.69225402399999
0.10655002243158367,0.10655002243158367,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,270,38.407950056000004
0.10655002243158367,0.10655002243158367,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,28,30.079769451999997
0.14917003140421714,0.0639300134589502,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,90,37.721921436
0.21310004486316733,0,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,90,42.229026048
0.10655002243158367,0.10655002243158367,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,180,36.251958603999995
0.15475113122171946,0.017194570135746608,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,90,50.45930106
0.1917900403768506,0.021310004486316734,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,365,43.698299404
0.10655002243158367,0.10655002243158367,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,365,38.995383608
0.17194570135746606,0,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,180,53.104130996
0.1917900403768506,0.021310004486316734,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,90,41.542997428
0.1917900403768506,0.021310004486316734,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,7,35.076402024
0.1457263351288154,0,0,0.080170362019291,0,0.43717900538644616,0.3369242974654474,3,15.049192651999999
0.17048003589053387,0.04262000897263347,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,180,40.759063216
0.10655002243158367,0.10655002243158367,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,7,26.258003984
0.17048003589053387,0.04262000897263347,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,7,32.823194456
0.14917003140421714,0.0639300134589502,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,180,39.779317819999996
0.08597285067873303,0.08597285067873303,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,180,46.931941843999994
0.10655002243158367,0.10655002243158367,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,90,33.116911232
0.13755656108597286,0.034389140271493215,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,90,49.185149411999994
0.058290534051526156,0.08743580107728924,0,0.080170362019291,0,0.43717900538644616,0.3369242974654474,7,14.589312159999999
0.08534960677295973,0.056899737848639824,0,0.08251321500709098,0,0.42047359147363444,0.354763848897675,7,14.638264955999999
0.21310004486316733,0,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,365,41.934619796
0.08534960677295973,0.056899737848639824,0,0.08251321500709098,0,0.42047359147363444,0.354763848897675,3,9.131420144
0.13755656108597286,0.034389140271493215,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,180,50.94882902
0.14917003140421714,0.0639300134589502,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,28,33.019005639999996
0.13755656108597286,0.034389140271493215,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,270,54.378282643999995
0.12036199095022625,0.051583710407239816,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,270,51.732763231999996
0.13341366844551558,0,0,0.08263040110173868,0,0.4178860389051472,0.36606989154759856,3,9.86640156
0.08597285067873303,0.08597285067873303,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,270,50.655112243999994
0.12036199095022625,0.051583710407239816,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,180,48.695621452
0.15475113122171946,0.017194570135746608,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,270,55.064311264
0.058290534051526156,0.08743580107728924,0,0.080170362019291,0,0.43717900538644616,0.3369242974654474,360,44.698039603999995
0.14917003140421714,0.0639300134589502,0,0.10228802153432032,0,0.41812471960520414,0.26648721399730824,7,30.275580636
0.08597285067873303,0.08597285067873303,0,0.10316742081447963,0,0.42171945701357466,0.3031674208144796,28,40.856968808
0.19012152097216778,0,0,0.057232457859662876,0,0.4390435123480988,0.31360250882007057,28,71.98818916
0.15415052345231223,0.07798202951116971,0,0.07010963646855163,0.004162888467562443,0.3817080207732256,0.3118869013271783,3,34.39795764
0.1295538187983294,0.1084232725468304,0,0.0725716412355787,0.0035562171773559936,0.4329074142993012,0.25298763594260426,3,28.79941252
0.17414464249129277,0.04355664822782217,0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,3,33.398217439999996
0.17410897173289636,0.04354772634166325,0,0.06202376075378943,0.007619827939369112,0.3834494059811553,0.3292503072511266,3,36.3009114
0.15222244773695962,0.03807590826060483,0,0.05139029835599756,0.00949868073878628,0.3458899939111021,0.40292267099654966,3,28.99936056
0.19649209894928435,0.049143708116157855,0,0.07491519814676925,0.0036816414329444856,0.35248614213617935,0.32328121121866465,3,37.79707432
0.19152237830774255,0.047860176412936946,0,0.056272459980398565,0.013149297615158446,0.34796635086573013,0.3432293368180333,3,40.1964508
0.17414464249129277,0.04355664822782217,0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,3,33.398217439999996
0.1596876926237929,0.03990137661803986,0,0.06488596671460858,0.0049722621738237105,0.3501540990343127,0.38039860283542226,3,28.096147
0.21711413509868824,0,0,0.05794614032936946,0.011523844550692657,0.3482080830370643,0.3652077969841854,3,41.2996124
0.17414464249129277,0.04355664822782217,0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,3,33.398217439999996
0.13098857753307586,0.08731202235187771,0,0.06397403237735227,0.0058755855041498885,0.3501109376284,0.36173884460514416,3,25.2003478
0.16371933827723903,0.03858691223209193,0,0.06006030478363622,0.004645098199005786,0.3857876293700595,0.3472007171379676,3,41.09966436
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,3,35.3011712
0.13469540612516645,0.117676431424767,0,0.07648135818908124,0.004285952063914781,0.3922686418109188,0.27459221038615184,3,28.296095039999997
0.15554553651938685,0.06197229281088614,0,0.06307894089679483,0.006516927617017789,0.46491515698008035,0.2479711451758341,3,28.599464479999998
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,3,35.3011712
0.11679040548258138,0.0819531696173615,0,0.059027494492942804,0.004568817818389491,0.40980664110304316,0.32785347148568167,3,24.40055564
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,3,35.3011712
0.18246809925599566,0.07356914252462696,0,0.07730994638181138,0.004613658090527453,0.36780414813583273,0.29423500561120575,3,39.300132
0.15931843255832956,0.07722796551301433,0,0.05961672046745393,0.008989498631144526,0.38601724349282884,0.30883013933722875,3,40.59634688
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,3,35.3011712
0.1401028277634961,0.07836470685794841,0,0.0725184509494983,0.0039389667468280945,0.39169914586615806,0.31337590181607095,3,24.0971862
0.15415052345231223,0.07798202951116971,0,0.07010963646855163,0.004162888467562443,0.3817080207732256,0.3118869013271783,7,46.20178676
0.1295538187983294,0.1084232725468304,0,0.0725716412355787,0.0035562171773559936,0.4329074142993012,0.25298763594260426,7,42.79577532
0.17414464249129277,0.04355664822782217,0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,7,49.20100736
0.17410897173289636,0.04354772634166325,0,0.06202376075378943,0.007619827939369112,0.3834494059811553,0.3292503072511266,7,46.80163088
0.15222244773695962,0.03807590826060483,0,0.05139029835599756,0.00949868073878628,0.3458899939111021,0.40292267099654966,7,45.69846928
0.19649209894928435,0.049143708116157855,0,0.07491519814676925,0.0036816414329444856,0.35248614213617935,0.32328121121866465,7,55.59934464
0.19152237830774255,0.047860176412936946,0,0.056272459980398565,0.013149297615158446,0.34796635086573013,0.3432293368180333,7,54.896079119999996
0.17414464249129277,0.04355664822782217,0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,7,49.20100736
0.1596876926237929,0.03990137661803986,0,0.06488596671460858,0.0049722621738237105,0.3501540990343127,0.38039860283542226,7,34.90127512
0.21711413509868824,0,0,0.05794614032936946,0.011523844550692657,0.3482080830370643,0.3652077969841854,7,46.89815752
0.17414464249129277,0.04355664822782217,0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,7,49.20100736
0.13098857753307586,0.08731202235187771,0,0.06397403237735227,0.0058755855041498885,0.3501109376284,0.36173884460514416,7,33.398217439999996
0.16371933827723903,0.03858691223209193,0,0.06006030478363622,0.004645098199005786,0.3857876293700595,0.3472007171379676,7,54.09628696
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,7,55.89581932
0.13469540612516645,0.117676431424767,0,0.07648135818908124,0.004285952063914781,0.3922686418109188,0.27459221038615184,7,49.80085148
0.15554553651938685,0.06197229281088614,0,0.06307894089679483,0.006516927617017789,0.46491515698008035,0.2479711451758341,7,47.09810556
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,7,55.89581932
0.11679040548258138,0.0819531696173615,0,0.059027494492942804,0.004568817818389491,0.40980664110304316,0.32785347148568167,7,37.997022359999995
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,7,55.89581932
0.18246809925599566,0.07356914252462696,0,0.07730994638181138,0.004613658090527453,0.36780414813583273,0.29423500561120575,7,56.095767359999996
0.15931843255832956,0.07722796551301433,0,0.05961672046745393,0.008989498631144526,0.38601724349282884,0.30883013933722875,7,59.09498796
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,7,22.89749796
0.1401028277634961,0.07836470685794841,0,0.0725184509494983,0.0039389667468280945,0.39169914586615806,0.31337590181607095,7,35.101223159999996
0.15415052345231223,0.07798202951116971,0,0.07010963646855163,0.004162888467562443,0.3817080207732256,0.3118869013271783,28,61.09446836
0.1295538187983294,0.1084232725468304,0,0.0725716412355787,0.0035562171773559936,0.4329074142993012,0.25298763594260426,28,59.79825348
0.17414464249129277,0.04355664822782217,0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,28,60.2946762
0.17410897173289636,0.04354772634166325,0,0.06202376075378943,0.007619827939369112,0.3834494059811553,0.3292503072511266,28,61.797733879999996
0.15222244773695962,0.03807590826060483,0,0.05139029835599756,0.00949868073878628,0.3458899939111021,0.40292267099654966,28,56.69561148
0.19649209894928435,0.049143708116157855,0,0.07491519814676925,0.0036816414329444856,0.35248614213617935,0.32328121121866465,28,68.29949256
0.19152237830774255,0.047860176412936946,0,0.056272459980398565,0.013149297615158446,0.34796635086573013,0.3432293368180333,28,66.89985628
0.17414464249129277,0.04355664822782217,0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,28,60.2946762
0.1596876926237929,0.03990137661803986,0,0.06488596671460858,0.0049722621738237105,0.3501540990343127,0.38039860283542226,28,50.69717028
0.21711413509868824,0,0,0.05794614032936946,0.011523844550692657,0.3482080830370643,0.3652077969841854,28,56.3991368
0.17414464249129277,0.04355664822782217,0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,28,60.2946762
0.13098857753307586,0.08731202235187771,0,0.06397403237735227,0.0058755855041498885,0.3501109376284,0.36173884460514416,28,55.495923239999996
0.16371933827723903,0.03858691223209193,0,0.06006030478363622,0.004645098199005786,0.3857876293700595,0.3472007171379676,28,68.4994406
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,28,71.29871315999999
0.13469540612516645,0.117676431424767,0,0.07648135818908124,0.004285952063914781,0.3922686418109188,0.27459221038615184,28,74.69782984
0.15554553651938685,0.06197229281088614,0,0.06307894089679483,0.006516927617017789,0.46491515698008035,0.2479711451758341,28,52.20022796
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,28,71.29871315999999
0.11679040548258138,0.0819531696173615,0,0.059027494492942804,0.004568817818389491,0.40980664110304316,0.32785347148568167,28,67.69964844
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,28,71.29871315999999
0.18246809925599566,0.07356914252462696,0,0.07730994638181138,0.004613658090527453,0.36780414813583273,0.29423500561120575,28,65.99664272
0.15931843255832956,0.07722796551301433,0,0.05961672046745393,0.008989498631144526,0.38601724349282884,0.30883013933722875,28,74.4978818
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,28,71.29871315999999
0.1401028277634961,0.07836470685794841,0,0.0725184509494983,0.0039389667468280945,0.39169914586615806,0.31337590181607095,28,49.89737812
0.15415052345231223,0.07798202951116971,0,0.07010963646855163,0.004162888467562443,0.3817080207732256,0.3118869013271783,56,63.3973182
0.1295538187983294,0.1084232725468304,0,0.0725716412355787,0.0035562171773559936,0.4329074142993012,0.25298763594260426,56,64.90037588
0.17414464249129277,0.04355664822782217,0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,56,64.30053176
0.17410897173289636,0.04354772634166325,0,0.06202376075378943,0.007619827939369112,0.3834494059811553,0.3292503072511266,56,64.90037588
0.15222244773695962,0.03807590826060483,0,0.05139029835599756,0.00949868073878628,0.3458899939111021,0.40292267099654966,56,60.19814956
0.19649209894928435,0.049143708116157855,0,0.07491519814676925,0.0036816414329444856,0.35248614213617935,0.32328121121866465,56,72.29845336
0.19152237830774255,0.047860176412936946,0,0.056272459980398565,0.013149297615158446,0.34796635086573013,0.3432293368180333,56,69.29923276
0.17414464249129277,0.04355664822782217,0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,56,64.30053176
0.1596876926237929,0.03990137661803986,0,0.06488596671460858,0.0049722621738237105,0.3501540990343127,0.38039860283542226,56,55.19944856
0.21711413509868824,0,0,0.05794614032936946,0.011523844550692657,0.3482080830370643,0.3652077969841854,56,58.798513279999995
0.17414464249129277,0.04355664822782217,0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,56,64.30053176
0.13098857753307586,0.08731202235187771,0,0.06397403237735227,0.0058755855041498885,0.3501109376284,0.36173884460514416,56,66.10006412
0.16371933827723903,0.03858691223209193,0,0.06006030478363622,0.004645098199005786,0.3857876293700595,0.3472007171379676,56,73.69808963999999
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,56,77.29715436
0.13469540612516645,0.117676431424767,0,0.07648135818908124,0.004285952063914781,0.3922686418109188,0.27459221038615184,56,80.19984832
0.15554553651938685,0.06197229281088614,0,0.06307894089679483,0.006516927617017789,0.46491515698008035,0.2479711451758341,56,54.896079119999996
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,56,77.29715436
0.11679040548258138,0.0819531696173615,0,0.059027494492942804,0.004568817818389491,0.40980664110304316,0.32785347148568167,56,72.99482412
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,56,77.29715436
0.18246809925599566,0.07356914252462696,0,0.07730994638181138,0.004613658090527453,0.36780414813583273,0.29423500561120575,56,71.69860924
0.15931843255832956,0.07722796551301433,0,0.05961672046745393,0.008989498631144526,0.38601724349282884,0.30883013933722875,56,79.40005615999999
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,56,77.29715436
0.1401028277634961,0.07836470685794841,0,0.0725184509494983,0.0039389667468280945,0.39169914586615806,0.31337590181607095,56,59.89478012
0.15415052345231223,0.07798202951116971,0,0.07010963646855163,0.004162888467562443,0.3817080207732256,0.3118869013271783,91,64.90037588
0.1295538187983294,0.1084232725468304,0,0.0725716412355787,0.0035562171773559936,0.4329074142993012,0.25298763594260426,91,66.59648684
0.17414464249129277,0.04355664822782217,0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,91,65.19685056
0.17410897173289636,0.04354772634166325,0,0.06202376075378943,0.007619827939369112,0.3834494059811553,0.3292503072511266,91,66.69990824
0.15222244773695962,0.03807590826060483,0,0.05139029835599756,0.00949868073878628,0.3458899939111021,0.40292267099654966,91,62.5009994
0.19649209894928435,0.049143708116157855,0,0.07491519814676925,0.0036816414329444856,0.35248614213617935,0.32328121121866465,91,74.19451236
0.19152237830774255,0.047860176412936946,0,0.056272459980398565,0.013149297615158446,0.34796635086573013,0.3432293368180333,91,70.69886903999999
0.17414464249129277,0.04355664822782217,0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,91,65.19685056
0.1596876926237929,0.03990137661803986,0,0.06488596671460858,0.0049722621738237105,0.3501540990343127,0.38039860283542226,91,57.59882504
0.21711413509868824,0,0,0.05794614032936946,0.011523844550692657,0.3482080830370643,0.3652077969841854,91,59.19840936
0.17414464249129277,0.04355664822782217,0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,91,65.19685056
0.13098857753307586,0.08731202235187771,0,0.06397403237735227,0.0058755855041498885,0.3501109376284,0.36173884460514416,91,68.09954452
0.16371933827723903,0.03858691223209193,0,0.06006030478363622,0.004645098199005786,0.3857876293700595,0.3472007171379676,91,75.49762199999999
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,91,79.29663476
0.15554553651938685,0.06197229281088614,0,0.06307894089679483,0.006516927617017789,0.46491515698008035,0.2479711451758341,91,56.49566344
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,91,79.29663476
0.11679040548258138,0.0819531696173615,0,0.059027494492942804,0.004568817818389491,0.40980664110304316,0.32785347148568167,91,76.80073164
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,91,79.29663476
0.18246809925599566,0.07356914252462696,0,0.07730994638181138,0.004613658090527453,0.36780414813583273,0.29423500561120575,91,73.29819356
0.15931843255832956,0.07722796551301433,0,0.05961672046745393,0.008989498631144526,0.38601724349282884,0.30883013933722875,91,82.5992248
0.14930412583381372,0.07782261385160175,0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,91,79.29663476
0.1401028277634961,0.07836470685794841,0,0.0725184509494983,0.0039389667468280945,0.39169914586615806,0.31337590181607095,91,67.79617508
0.09461402956369298,0,0.041133019598498834,0.08054276693700056,0.0018977269826140975,0.4114918857279017,0.37032057119029177,3,11.57630204
0.09461402956369298,0,0.041133019598498834,0.08054276693700056,0.0018977269826140975,0.4114918857279017,0.37032057119029177,14,24.44881896
0.09461402956369298,0,0.041133019598498834,0.08054276693700056,0.0018977269826140975,0.4114918857279017,0.37032057119029177,28,24.8900836
0.09461402956369298,0,0.041133019598498834,0.08054276693700056,0.0018977269826140975,0.4114918857279017,0.37032057119029177,56,29.447519959999997
0.09461402956369298,0,0.041133019598498834,0.08054276693700056,0.0018977269826140975,0.4114918857279017,0.37032057119029177,100,40.7135578
0.10034561534595654,0,0.040591455880503696,0.08492961729956519,0.0019600462994952463,0.4064467369113155,0.36572652826316376,3,10.38350856
0.10034561534595654,0,0.040591455880503696,0.08492961729956519,0.0019600462994952463,0.4064467369113155,0.36572652826316376,14,22.13907436
0.10034561534595654,0,0.040591455880503696,0.08492961729956519,0.0019600462994952463,0.4064467369113155,0.36572652826316376,28,22.83544512
0.10034561534595654,0,0.040591455880503696,0.08492961729956519,0.0019600462994952463,0.4064467369113155,0.36572652826316376,56,27.66177712
0.10034561534595654,0,0.040591455880503696,0.08492961729956519,0.0019600462994952463,0.4064467369113155,0.36572652826316376,100,34.55653712
0.08177770310005882,0,0.04222464924808872,0.06957069646307654,0.0031420650256237925,0.42275056708392844,0.38053431907922375,3,12.45193656
0.08177770310005882,0,0.04222464924808872,0.06957069646307654,0.0031420650256237925,0.42275056708392844,0.38053431907922375,14,24.986610239999997
0.08177770310005882,0,0.04222464924808872,0.06957069646307654,0.0031420650256237925,0.42275056708392844,0.38053431907922375,28,25.72434956
0.08177770310005882,0,0.04222464924808872,0.06957069646307654,0.0031420650256237925,0.42275056708392844,0.38053431907922375,56,33.963587759999996
0.08177770310005882,0,0.04222464924808872,0.06957069646307654,0.0031420650256237925,0.42275056708392844,0.38053431907922375,100,37.34202016
0.08011764705882353,0,0.0526890756302521,0.06812605042016806,0.003264705882352941,0.4579831932773109,0.3378193277310924,3,15.04436632
0.08011764705882353,0,0.0526890756302521,0.06812605042016806,0.003264705882352941,0.4579831932773109,0.3378193277310924,14,21.063491799999998
0.08011764705882353,0,0.0526890756302521,0.06812605042016806,0.003264705882352941,0.4579831932773109,0.3378193277310924,28,26.40003604
0.08011764705882353,0,0.0526890756302521,0.06812605042016806,0.003264705882352941,0.4579831932773109,0.3378193277310924,56,35.34253976
0.08011764705882353,0,0.0526890756302521,0.06812605042016806,0.003264705882352941,0.4579831932773109,0.3378193277310924,100,40.56876784
0.08998943397507436,0,0.051608030178943484,0.07651244796550978,0.002414485213930179,0.44878023941169726,0.3306953632548449,3,12.47262084
0.08998943397507436,0,0.051608030178943484,0.07651244796550978,0.002414485213930179,0.44878023941169726,0.3306953632548449,14,20.91870184
0.08998943397507436,0,0.051608030178943484,0.07651244796550978,0.002414485213930179,0.44878023941169726,0.3306953632548449,28,24.90387312
0.08998943397507436,0,0.051608030178943484,0.07651244796550978,0.002414485213930179,0.44878023941169726,0.3306953632548449,56,34.20490436
0.08998943397507436,0,0.051608030178943484,0.07651244796550978,0.002414485213930179,0.44878023941169726,0.3306953632548449,100,39.6103962
0.0984304712010512,0,0.0506383834752201,0.08366397445610069,0.001981706664612197,0.44059802171745055,0.3246874424855652,3,10.0318758
0.0984304712010512,0,0.0506383834752201,0.08366397445610069,0.001981706664612197,0.44059802171745055,0.3246874424855652,14,20.08443588
0.0984304712010512,0,0.0506383834752201,0.08366397445610069,0.001981706664612197,0.44059802171745055,0.3246874424855652,28,24.483292759999998
0.0984304712010512,0,0.0506383834752201,0.08366397445610069,0.001981706664612197,0.44059802171745055,0.3246874424855652,56,31.53663224
0.0984304712010512,0,0.0506383834752201,0.08366397445610069,0.001981706664612197,0.44059802171745055,0.3246874424855652,100,35.34253976
0.08004407175959023,0,0.05264220291512822,0.06806311345113837,0.004154856724728127,0.45758093139440015,0.33751482375501485,3,9.4458212
0.08004407175959023,0,0.05264220291512822,0.06806311345113837,0.004154856724728127,0.45758093139440015,0.33751482375501485,14,22.718234199999998
0.08004407175959023,0,0.05264220291512822,0.06806311345113837,0.004154856724728127,0.45758093139440015,0.33751482375501485,28,28.46846404
0.08004407175959023,0,0.05264220291512822,0.06806311345113837,0.004154856724728127,0.45758093139440015,0.33751482375501485,56,38.56239268
0.08004407175959023,0,0.05264220291512822,0.06806311345113837,0.004154856724728127,0.45758093139440015,0.33751482375501485,100,40.38950408
0.07070668369518944,0,0.06950617283950618,0.0751213282247765,0.001911451681566624,0.45065985525755636,0.33209450830140486,3,10.76272036
0.07070668369518944,0,0.06950617283950618,0.0751213282247765,0.001911451681566624,0.45065985525755636,0.33209450830140486,14,25.48303296
0.07070668369518944,0,0.06950617283950618,0.0751213282247765,0.001911451681566624,0.45065985525755636,0.33209450830140486,28,21.53923024
0.07070668369518944,0,0.06950617283950618,0.0751213282247765,0.001911451681566624,0.45065985525755636,0.33209450830140486,56,28.62704352
0.07070668369518944,0,0.06950617283950618,0.0751213282247765,0.001911451681566624,0.45065985525755636,0.33209450830140486,100,33.5430074
